메이커,모델,스펙,배기량,기통,변속기,연료,CITY연비,HWY연비,CO2배출량
GMC,TERRAIN,SUV ,1.6,4,AT,경유,11.8,16.7,198
GMC,TERRAIN,SUV ,1.5,4,AT,휘발유,10.4,12,210
GMC,TERRAIN,SUV ,1.6,4,AT,경유,11.8,16.4,198
GMC,TERRAIN,SUV ,2,4,AT,고급유,8.9,11.1,239
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.6,9.6,305
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.6,9.6,305
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.6,9.3,310
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.6,9.3,310
GMC,YUKON,SUV ,6.2,8,AT,고급유,6.1,9.3,325
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.6,9.6,305
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.6,9.6,305
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.5,9.2,313
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.5,9.2,312
GMC,YUKON,SUV ,6.2,8,AT,고급유,5.8,8.8,340
GMC,ACADIA,SUV ,2.5,4,AT,휘발유,9,10.9,237
GMC,ACADIA,SUV ,3.6,6,AT,휘발유,7.6,10.6,268
GMC,ACADIA,SUV ,2.5,4,AT,휘발유,8.8,10.6,248
GMC,ACADIA,SUV ,3.6,6,AT,휘발유,7.4,10.5,275
GMC,CANYON,PICKUP TRUCK ,2.5,4,AT,휘발유,8.3,10.9,253
GMC,CANYON,PICKUP TRUCK ,2.5,4,MT,휘발유,8.4,10.9,251
GMC,CANYON,PICKUP TRUCK ,2.8,4,AT,경유,8.5,12.7,270
GMC,CANYON,PICKUP TRUCK ,3.6,6,AT,휘발유,7.5,10.4,274
GMC,CANYON,PICKUP TRUCK ,2.5,4,AT,휘발유,7.9,10.2,267
GMC,CANYON,PICKUP TRUCK ,2.8,4,AT,경유,8.2,11.9,283
GMC,CANYON,PICKUP TRUCK ,3.6,6,AT,휘발유,7.1,10.1,286
GMC,SIERRA,PICKUP TRUCK ,2.7,4,AT,휘발유,8.4,9.7,261
GMC,SIERRA,PICKUP TRUCK ,4.3,6,AT,휘발유,6.6,8.7,317
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.3,8.8,326
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.4,8.4,329
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,7,9.6,294
GMC,SIERRA,PICKUP TRUCK ,2.7,4,AT,휘발유,7.9,9.2,277
GMC,SIERRA,PICKUP TRUCK ,4.3,6,AT,휘발유,6.3,8.4,329
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.3,8.5,330
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.3,8,339
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.5,8.9,316
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.5,8.5,320
GMC,SIERRA,PICKUP TRUCK ,6.2,8,AT,고급유,6.5,8.4,326
GMC,SIERRA,PICKUP TRUCK ,6.2,8,AT,고급유,6.4,8.1,332
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.4,9.2,317
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.3,8.8,325
GMC,TERRAIN,SUV ,1.5,4,AT,휘발유,10.9,12.7,201
GMC,TERRAIN,SUV ,1.6,4,AT,경유,11.8,16.7,199
GMC,TERRAIN,SUV ,1.5,4,AT,휘발유,10.4,12,210
GMC,TERRAIN,SUV ,1.6,4,AT,경유,11.8,16.4,199
GMC,TERRAIN,SUV ,2,4,AT,고급유,8.9,11.1,239
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.4,9.5,314
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.4,9.5,314
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.3,9,321
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.3,9,321
GMC,YUKON,SUV ,6.2,8,AT,고급유,6.1,9.3,325
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.4,9.5,314
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.4,9.5,314
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6,8.8,336
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6,8.8,336
GMC,YUKON,SUV ,6.2,8,AT,고급유,5.8,8.8,340
GMC,ACADIA,SUV ,2,4,AT,휘발유,9.1,12,225
GMC,ACADIA,SUV ,2.5,4,AT,휘발유,8.8,11.2,238
GMC,ACADIA,SUV ,3.6,6,AT,휘발유,7.9,11.4,257
GMC,ACADIA,SUV ,2,4,AT,휘발유,8.8,11.5,232
GMC,ACADIA,SUV ,3.6,6,AT,휘발유,7.6,10.6,269
GMC,CANYON,PICKUP TRUCK ,2.5,4,AT,휘발유,8.3,10.9,252
GMC,CANYON,PICKUP TRUCK ,2.8,4,AT,경유,8.5,12.7,270
GMC,CANYON,PICKUP TRUCK ,3.6,6,AT,휘발유,7.5,10.4,273
GMC,CANYON,PICKUP TRUCK ,2.5,4,AT,휘발유,7.9,10.3,265
GMC,CANYON,PICKUP TRUCK ,2.8,4,AT,경유,8.1,11.8,284
GMC,CANYON,PICKUP TRUCK ,3.6,6,AT,휘발유,7.1,10.1,286
GMC,SIERRA,PICKUP TRUCK ,2.7,4,AT,휘발유,8.4,9.7,262
GMC,SIERRA,PICKUP TRUCK ,2.7,4,AT,휘발유,8,9.3,275
GMC,SIERRA,PICKUP TRUCK ,3,6,AT,경유,9.8,12.8,245
GMC,SIERRA,PICKUP TRUCK ,4.3,6,AT,휘발유,6.6,8.7,318
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.3,8.8,326
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.3,7.9,339
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,7.1,9.9,288
GMC,SIERRA,PICKUP TRUCK ,2.7,4,AT,휘발유,8,9.3,275
GMC,SIERRA,PICKUP TRUCK ,2.7,4,AT,휘발유,7.9,9.1,280
GMC,SIERRA,PICKUP TRUCK ,3,6,AT,경유,9.5,11,265
GMC,SIERRA,PICKUP TRUCK ,3,6,AT,경유,9.5,11,265
GMC,SIERRA,PICKUP TRUCK ,4.3,6,AT,휘발유,6.4,8.3,331
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.3,8.5,331
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.1,7.9,344
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6,7.6,354
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.8,9.3,304
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.6,8.8,314
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,7,9.4,298
GMC,SIERRA,PICKUP TRUCK ,5.3,8,AT,휘발유,6.8,8.9,307
GMC,SIERRA,PICKUP TRUCK ,6.2,8,AT,고급유,6.5,8.4,326
GMC,SIERRA,PICKUP TRUCK ,6.2,8,AT,고급유,6.4,8.1,332
GMC,TERRAIN,SUV ,1.5,4,AT,휘발유,10.9,12.8,202
GMC,TERRAIN,SUV ,1.5,4,AT,휘발유,10.5,12,210
GMC,TERRAIN,SUV ,2,4,AT,고급유,8.9,11.1,239
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.4,9.5,314
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.4,9.5,314
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.3,8.9,325
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.3,8.9,325
GMC,YUKON,SUV ,6.2,8,AT,고급유,6.1,9.2,327
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.4,9.5,314
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6.4,9.5,314
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6,8.8,337
GMC,YUKON,SUV ,5.3,8,AT,휘발유,6,8.8,337
GMC,YUKON,SUV ,6.2,8,AT,고급유,5.8,8.8,343
GMC,SAVANA 1500 CARGO,VAN - CARGO,5.3,8,AT,에탄올,4.26,5.65,334
GMC,SAVANA 1500 CARGO AWD,VAN - CARGO,5.3,8,AT,에탄올,4.22,5.32,344
GMC,SAVANA 1500 CARGO CONV,VAN - CARGO,5.3,8,AT,에탄올,4.18,5.41,344
GMC,SAVANA 1500 CARGO CONV AWD,VAN - CARGO,5.3,8,AT,에탄올,3.95,5.18,362
GMC,SAVANA 1500 PASSENGER,VAN - PASSENGER,5.3,8,AT,에탄올,4.18,5.41,344
GMC,SAVANA 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8,AT,에탄올,3.95,5.18,362
GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6,8,AT,에탄올,3.33,4.9,411
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,6,8,AT,에탄올,3.31,4.88,413
GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,AT,에탄올,5.29,7.04,269
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,5.13,7.3,270
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,AT,에탄올,5,6.62,285
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,5.03,7.04,277
GMC,TERRAIN,SUV - SMALL,3.6,6,AT,에탄올,5.32,7.63,259
GMC,TERRAIN AWD,SUV - SMALL,3.6,6,AT,에탄올,5.05,7.35,272
GMC,YUKON,SUV - STANDARD,5.3,8,AT,에탄올,4.65,6.85,294
GMC,YUKON 4WD,SUV - STANDARD,5.3,8,AT,에탄올,4.65,6.85,294
GMC,YUKON DENALI AWD,SUV - STANDARD,6.2,8,AT,에탄올,4.29,6.21,322
GMC,YUKON DENALI XL AWD,SUV - STANDARD,6.2,8,AT,에탄올,3.89,5.62,354
GMC,YUKON XL,SUV - STANDARD,5.3,8,AT,에탄올,4.65,6.85,294
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,AT,에탄올,4.65,6.85,294
GMC,SAVANA 2500 PASSENGER FFV,VAN - PASSENGER,6,8,AT,에탄올,3.3,4.88,414
GMC,SAVANA 3500 PASSENGER FFV,VAN - PASSENGER,6,8,AT,에탄올,3.27,4.85,418
GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,AT,에탄올,5.18,6.99,274
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,5.03,7.25,275
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,AT,에탄올,4.93,6.58,288
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,4.95,6.99,280
GMC,TERRAIN FFV,SUV - SMALL,2.4,4,AT,에탄올,6.41,9.26,214
GMC,YUKON,SUV - STANDARD,5.3,8,AT,에탄올,4.95,7.35,275
GMC,YUKON 4WD,SUV - STANDARD,5.3,8,AT,에탄올,4.88,7.14,282
GMC,YUKON XL,SUV - STANDARD,5.3,8,AT,에탄올,4.95,7.35,275
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,AT,에탄올,4.52,6.49,306
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,AT,에탄올,5.18,6.94,284
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,5.03,7.14,286
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,AT,에탄올,4.93,6.54,301
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,4.88,6.94,295
GMC,TERRAIN FFV,SUV - SMALL,2.4,4,AT,에탄올,6.41,9.26,221
GMC,YUKON FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.88,7.14,288
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.78,6.9,300
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.88,7.14,288
GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.5,6.54,317
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,AT,에탄올,5.18,6.99,284
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,5.08,7.19,284
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,AT,에탄올,4.93,6.58,294
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,4.83,6.94,317
GMC,TERRAIN FFV,SUV - SMALL,2.4,4,AT,에탄올,6.41,9.09,223
GMC,YUKON FFV,SUV - STANDARD,5.3,8,AT,에탄올,5,7.41,284
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.81,6.9,299
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,AT,에탄올,5,7.41,284
GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.52,6.49,317
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,AT,에탄올,5.18,6.94,284
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,5.08,7.19,283
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,AT,에탄올,4.95,6.58,296
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,4.76,6.67,309
GMC,YUKON FFV,SUV - STANDARD,5.3,8,AT,에탄올,5.05,7.19,285
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.81,6.9,299
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,AT,에탄올,5.05,7.19,285
GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.48,6.37,321
GMC,Sierra FFV,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,4.74,6.67,306
GMC,Sierra 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,4.55,6.21,323
GMC,Yukon FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.72,7.19,298
GMC,Yukon 4WD FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.61,6.99,305
GMC,Yukon XL FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.72,7.19,298
GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.5,6.58,317
GMC,Sierra FFV,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,4.5,6.17,326
GMC,Sierra 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,AT,에탄올,4.59,5.95,325
GMC,Yukon FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.72,7.19,298
GMC,Yukon 4WD FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.61,6.99,305
GMC,Yukon XL FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.72,7.19,298
GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8,AT,에탄올,4.5,6.54,319
HONDA,ACCORD,MID_SIZE,2.4,4,CVT,휘발유,11.1,15.2,182
HONDA,ACCORD,MID_SIZE,2.4,4,CVT,휘발유,11,14.5,186
HONDA,ACCORD,MID_SIZE,2.4,4,MT,휘발유,9.9,14.5,200
HONDA,ACCORD,MID_SIZE,3.5,6,AT,휘발유,9.1,14.7,209
HONDA,ACCORD,MID_SIZE,3.5,6,CVT,휘발유,8.8,13.7,221
HONDA,ACCORD,MID_SIZE,3.5,6,MT,휘발유,7.7,11.9,251
HONDA,ACCORD_HYBRID,MID_SIZE,2,4,CVT,휘발유,21.3,20.4,110
HONDA,CIVIC,COMPACT,1.8,4,CVT,휘발유,12.7,16.7,161
HONDA,CIVIC,COMPACT,1.8,4,CVT,휘발유,12.3,16.1,166
HONDA,CIVIC,COMPACT,1.8,4,MT,휘발유,11.8,15.2,175
HONDA,CROSSTOUR,SUV ,3.5,6,AT,휘발유,8,11.8,246
HONDA,CR-V,SUV ,2.4,4,AT,휘발유,9.7,13.2,209
HONDA,CR-V,SUV ,2.4,4,AT,휘발유,9.4,12.7,216
HONDA,CR-Z,TWO_SEATER,1.5,4,CVT,휘발유,15.2,16.7,145
HONDA,CR-Z,TWO_SEATER,1.5,4,MT,휘발유,13.2,16.4,159
HONDA,FIT,STATION WAGON ,1.5,4,AT,휘발유,12,15.4,172
HONDA,FIT,STATION WAGON ,1.5,4,MT,휘발유,12,14.5,177
HONDA,ODYSSEY,MINIVAN,3.5,6,AT,휘발유,8.1,11.8,244
HONDA,PILOT,SUV ,3.5,6,AT,휘발유,7.5,10.8,265
HONDA,PILOT,SUV ,3.5,6,AT,휘발유,7.2,10.3,276
HONDA,RIDGELINE,PICKUP TRUCK ,3.5,6,AT,휘발유,6.6,8.8,308
HONDA,ACCORD,MID_SIZE,2.4,4,CVT,휘발유,11.4,15.4,179
HONDA,ACCORD,MID_SIZE,2.4,4,CVT,휘발유,11.1,14.9,184
HONDA,ACCORD,MID_SIZE,2.4,4,MT,휘발유,9.9,14.5,200
HONDA,ACCORD,MID_SIZE,3.5,6,AT,휘발유,9.1,14.7,209
HONDA,ACCORD,MID_SIZE,3.5,6,CVT,휘발유,8.8,13.7,219
HONDA,ACCORD,MID_SIZE,3.5,6,MT,휘발유,7.7,11.9,251
HONDA,ACCORD_HYBRID,MID_SIZE,2,4,CVT,휘발유,21.3,18.9,115
HONDA,CIVIC,COMPACT,1.8,4,CVT,휘발유,12.7,16.4,163
HONDA,CIVIC,COMPACT,1.8,4,CVT,휘발유,12.3,16.1,166
HONDA,CIVIC,COMPACT,1.8,4,MT,휘발유,11.6,15.2,177
HONDA,CIVIC,COMPACT,2.4,4,MT,고급유,9.3,13.2,216
HONDA,CIVIC_HYBRID,COMPACT,1.5,4,CVT,휘발유,18.9,20,120
HONDA,CR-V,SUV ,2.4,4,CVT,휘발유,11.6,14.5,179
HONDA,CR-V,SUV ,2.4,4,CVT,휘발유,11,13.9,191
HONDA,CR-Z,TWO_SEATER,1.5,4,CVT,휘발유,15.2,16.7,145
HONDA,CR-Z,TWO_SEATER,1.5,4,MT,휘발유,13.2,16.4,159
HONDA,FIT,STATION WAGON ,1.5,4,CVT,휘발유,14.3,17.5,147
HONDA,FIT,STATION WAGON ,1.5,4,CVT,휘발유,13.7,16.4,156
HONDA,FIT,STATION WAGON ,1.5,4,MT,휘발유,12.3,15.6,168
HONDA,ODYSSEY,MINIVAN,3.5,6,AT,휘발유,8.1,11.8,244
HONDA,PILOT,SUV ,3.5,6,AT,휘발유,7.5,10.8,264
HONDA,PILOT,SUV ,3.5,6,AT,휘발유,7.2,10.3,276
HONDA,ACCORD,MID_SIZE,2.4,4,MT,휘발유,9.7,13.9,207
HONDA,ACCORD,MID_SIZE,3.5,6,CVT,휘발유,8.8,13.7,223
HONDA,ACCORD,MID_SIZE,3.5,6,MT,휘발유,7.8,12,253
HONDA,ACCORD,MID_SIZE,2.4,4,CVT,휘발유,11.6,15.6,177
HONDA,ACCORD,MID_SIZE,3.5,6,AT,휘발유,8.8,14.3,219
HONDA,ACCORD,MID_SIZE,2.4,4,CVT,휘발유,11,14.7,187
HONDA,CIVIC,COMPACT,1.5,4,CVT,휘발유,13.3,17.9,155
HONDA,CIVIC,COMPACT,2,4,CVT,휘발유,12.8,17.2,162
HONDA,CIVIC,COMPACT,2,4,MT,휘발유,11.2,16.4,179
HONDA,CIVIC,MID_SIZE,1.5,4,CVT,휘발유,13.2,18.2,157
HONDA,CIVIC,MID_SIZE,2,4,CVT,휘발유,12.8,17.2,162
HONDA,CIVIC,MID_SIZE,2,4,MT,휘발유,11.4,16.9,176
HONDA,CR-V,SUV ,2.4,4,CVT,휘발유,11.4,14.5,186
HONDA,CR-V,SUV ,2.4,4,CVT,휘발유,10.5,13.3,202
HONDA,CR-Z,TWO_SEATER,1.5,4,CVT,휘발유,14.3,15.6,157
HONDA,CR-Z,TWO_SEATER,1.5,4,MT,휘발유,12.7,15.4,169
HONDA,FIT,STATION WAGON ,1.5,4,CVT,휘발유,14.3,17.5,150
HONDA,FIT,STATION WAGON ,1.5,4,CVT,휘발유,13.7,16.4,158
HONDA,FIT,STATION WAGON ,1.5,4,MT,휘발유,12.3,15.6,171
HONDA,HR-V,SUV ,1.8,4,CVT,휘발유,12,14.9,177
HONDA,HR-V,SUV ,1.8,4,CVT,휘발유,12,14.9,177
HONDA,HR-V,SUV ,1.8,4,MT,휘발유,10.8,14.3,193
HONDA,HR-V,SUV ,1.8,4,CVT,휘발유,11.4,13.9,190
HONDA,HR-V,SUV ,1.8,4,CVT,휘발유,11.4,13.9,190
HONDA,ODYSSEY,MINIVAN,3.5,6,AT,휘발유,8.1,11.8,250
HONDA,PILOT,SUV ,3.5,6,AT,휘발유,8.1,11.4,253
HONDA,PILOT,SUV ,3.5,6,AT,휘발유,7.7,10.8,265
HONDA,PILOT,SUV ,3.5,6,CVT,휘발유,8.1,10.8,257
HONDA,ACCORD,MID_SIZE,2.4,4,CVT,휘발유,10.9,14.5,190
HONDA,ACCORD,MID_SIZE,2.4,4,MT,휘발유,9.6,13.5,210
HONDA,ACCORD,MID_SIZE,3.5,6,CVT,휘발유,8.8,13.5,225
HONDA,ACCORD,MID_SIZE,3.5,6,MT,휘발유,7.8,11.9,254
HONDA,ACCORD,MID_SIZE,2.4,4,CVT,휘발유,11.5,15.2,180
HONDA,ACCORD,MID_SIZE,3.5,6,AT,휘발유,8.8,13.9,223
HONDA,ACCORD_HYBRID,MID_SIZE,2,4,CVT,휘발유,20.4,19.6,114
HONDA,CIVIC,COMPACT,1.5,4,CVT,휘발유,13.3,16.9,158
HONDA,CIVIC,COMPACT,1.5,4,MT,휘발유,13,17.5,159
HONDA,CIVIC,COMPACT,2,4,CVT,휘발유,12.8,16.7,163
HONDA,CIVIC,COMPACT,2,4,MT,휘발유,11.8,16.4,173
HONDA,CIVIC,MID_SIZE,1.5,4,CVT,휘발유,13.5,17.9,153
HONDA,CIVIC,MID_SIZE,2,4,CVT,휘발유,12.8,16.7,163
HONDA,CIVIC,MID_SIZE,2,4,MT,휘발유,11.8,16.7,172
HONDA,CIVIC,FULL_SIZE,1.5,4,CVT,휘발유,13,16.7,162
HONDA,CIVIC,FULL_SIZE,1.5,4,CVT,휘발유,12.7,15.2,170
HONDA,CIVIC,FULL_SIZE,1.5,4,CVT,고급유,12.7,15.2,170
HONDA,CIVIC,FULL_SIZE,1.5,4,MT,휘발유,12.5,16.1,167
HONDA,CIVIC,FULL_SIZE,1.5,4,MT,고급유,12.5,16.1,167
HONDA,CR-V,SUV ,1.5,4,CVT,휘발유,11.9,14.3,181
HONDA,CR-V,SUV ,1.5,4,CVT,휘발유,11.5,13.9,188
HONDA,FIT,STATION WAGON ,1.5,4,CVT,휘발유,14.3,16.9,154
HONDA,FIT,STATION WAGON ,1.5,4,CVT,휘발유,13.2,15.6,164
HONDA,FIT,STATION WAGON ,1.5,4,MT,휘발유,12.3,15.2,174
HONDA,HR-V,STATION WAGON ,1.8,4,CVT,휘발유,12,14.5,180
HONDA,HR-V,STATION WAGON ,1.8,4,CVT,휘발유,12,14.5,180
HONDA,HR-V,STATION WAGON ,1.8,4,MT,휘발유,10.6,14.1,195
HONDA,HR-V,STATION WAGON ,1.8,4,CVT,휘발유,11.2,13.3,194
HONDA,HR-V,STATION WAGON ,1.8,4,CVT,휘발유,11.2,13.3,194
HONDA,ODYSSEY,MINIVAN,3.5,6,AT,휘발유,8.1,11.6,251
HONDA,PILOT,SUV ,3.5,6,AT,휘발유,8.1,11.4,254
HONDA,PILOT,SUV ,3.5,6,AT,휘발유,7.7,10.8,266
HONDA,PILOT,SUV ,3.5,6,CVT,휘발유,8.1,10.8,256
HONDA,RIDGELINE,PICKUP TRUCK ,3.5,6,AT,휘발유,7.8,10.5,264
HONDA,ACCORD,FULL_SIZE,1.5,4,CVT,휘발유,12.7,15.9,168
HONDA,ACCORD,FULL_SIZE,1.5,4,CVT,휘발유,12.2,14.7,177
HONDA,ACCORD,FULL_SIZE,1.5,4,MT,휘발유,11.2,14.9,185
HONDA,ACCORD,FULL_SIZE,2,4,MT,휘발유,9.3,13.7,214
HONDA,ACCORD,MID_SIZE,2,4,CVT,휘발유,9.6,13.5,211
HONDA,ACCORD_HYBRID,FULL_SIZE,2,4,CVT,휘발유,20,19.6,118
HONDA,CIVIC,COMPACT,1.5,4,CVT,휘발유,13.3,16.9,158
HONDA,CIVIC,COMPACT,1.5,4,MT,휘발유,13,17.5,158
HONDA,CIVIC,COMPACT,2,4,CVT,휘발유,12.8,16.7,163
HONDA,CIVIC,COMPACT,2,4,MT,휘발유,11.8,16.4,173
HONDA,CIVIC,COMPACT,1.5,4,MT,고급유,11.9,16.1,173
HONDA,CIVIC,FULL_SIZE,1.5,4,CVT,휘발유,13,16.7,162
HONDA,CIVIC,FULL_SIZE,1.5,4,CVT,휘발유,12.7,15.2,170
HONDA,CIVIC,FULL_SIZE,1.5,4,MT,휘발유,12.5,16.1,167
HONDA,CIVIC,FULL_SIZE,1.5,4,CVT,고급유,12.7,15.2,170
HONDA,CIVIC,FULL_SIZE,1.5,4,MT,고급유,12.5,16.1,167
HONDA,CIVIC,MID_SIZE,1.5,4,CVT,휘발유,13.5,17.9,153
HONDA,CIVIC,MID_SIZE,2,4,CVT,휘발유,12.8,16.7,163
HONDA,CIVIC,MID_SIZE,2,4,MT,휘발유,11.8,16.7,172
HONDA,CIVIC,MID_SIZE,1.5,4,MT,고급유,11.9,16.1,173
HONDA,CIVIC,FULL_SIZE,2,4,MT,고급유,9.4,12,224
HONDA,CR-V,SUV ,1.5,4,CVT,휘발유,11.9,14.3,181
HONDA,CR-V,SUV ,1.5,4,CVT,휘발유,11.5,13.9,188
HONDA,FIT,STATION WAGON ,1.5,4,CVT,휘발유,14.3,16.9,151
HONDA,FIT,STATION WAGON ,1.5,4,CVT,휘발유,13.2,15.4,166
HONDA,FIT,STATION WAGON ,1.5,4,MT,휘발유,12.3,15.2,174
HONDA,HR-V,STATION WAGON ,1.8,4,CVT,휘발유,12,14.5,180
HONDA,HR-V,STATION WAGON ,1.8,4,CVT,휘발유,12,14.5,180
HONDA,HR-V,STATION WAGON ,1.8,4,MT,휘발유,10.6,14.1,195
HONDA,HR-V,STATION WAGON ,1.8,4,CVT,휘발유,11.2,13.3,194
HONDA,HR-V,STATION WAGON ,1.8,4,CVT,휘발유,11.2,13.3,194
HONDA,ODYSSEY,MINIVAN,3.5,6,CVT,휘발유,7.9,11.9,252
HONDA,ODYSSEY,MINIVAN,3.5,6,CVT,휘발유,8.2,11.8,247
HONDA,PILOT,SUV ,3.5,6,AT,휘발유,7.7,10.8,266
HONDA,PILOT,SUV ,3.5,6,CVT,휘발유,8.1,10.8,256
HONDA,RIDGELINE,PICKUP TRUCK ,3.5,6,AT,휘발유,7.8,10.5,264
HONDA,ACCORD,FULL_SIZE,1.5,4,CVT,휘발유,12.7,15.9,168
HONDA,ACCORD,FULL_SIZE,1.5,4,CVT,휘발유,12.2,14.7,177
HONDA,ACCORD,FULL_SIZE,1.5,4,MT,휘발유,11.2,14.9,185
HONDA,ACCORD,FULL_SIZE,2,4,MT,휘발유,9.3,13.7,214
HONDA,ACCORD,MID_SIZE,2,4,CVT,휘발유,9.6,13.5,211
HONDA,ACCORD_HYBRID,FULL_SIZE,2,4,CVT,휘발유,20,20,117
HONDA,CIVIC,COMPACT,1.5,4,CVT,휘발유,12.8,15.6,167
